feature,family,comparison,group_n,reference_n,group_median,reference_median,cliffs_delta_group_minus_cn,robust_smd_group_minus_cn,direction_free_univariate_auc,missing_fraction,abs_cliffs_delta
sleep__event28__sleep__clock__wake_cos__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,-0.04435705635698221,-0.03011196142043765,0.0012605042016806723,-0.06139993202019856,0.5006302521008403,0.0,0.0012605042016806723
sleep__event28__sleep__clock__wake_cos__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-0.0346099377230942,-0.02991005302476446,-0.05932415519399249,-0.03528324330188148,0.5296620775969962,0.0,0.05932415519399249
sleep__event28__sleep__clock__wake_cos__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,-0.0263955501024129,-0.02991005302476446,0.03529411764705882,0.024583724613936906,0.5176470588235295,0.0,0.03529411764705882
sleep__event28__sleep__clock__wake_cos__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,-0.030502743912753552,-0.02991005302476446,-0.04411764705882353,-0.0044253970621918924,0.5220588235294117,0.0,0.04411764705882353
sleep__event28__sleep__clock__wake_sin__median,sleep:circadian,MCI_vs_CN,47,85,0.9623982342900659,0.9555360421947734,0.17446808510638298,0.12799537889721052,0.5872340425531914,0.0,0.17446808510638298
sleep__event28__sleep__clock__wake_sin__median,sleep:circadian,DEM_vs_CN,9,85,0.9603259965040107,0.9555360421947734,-0.06405228758169934,0.10066776568722684,0.5320261437908497,0.0,0.06405228758169934
sleep__event28__sleep__clock__wake_sin__median,sleep:circadian,IMPAIRED_vs_CN,56,85,0.9614874528269526,0.9555360421947734,0.1361344537815126,0.11305703654589498,0.5680672268907563,0.0,0.1361344537815126
sleep__event28__sleep__clock__wake_sin__trimmed_mean_10,sleep:circadian,MCI_vs_CN,47,85,0.9527624541748554,0.939079164274608,0.1969962453066333,0.19959303112027452,0.5984981226533167,0.0,0.1969962453066333
sleep__event28__sleep__clock__wake_sin__trimmed_mean_10,sleep:circadian,DEM_vs_CN,9,85,0.9260103339787046,0.939079164274608,-0.17124183006535948,-0.17194216687978653,0.5856209150326797,0.0,0.17124183006535948
sleep__event28__sleep__clock__wake_sin__trimmed_mean_10,sleep:circadian,IMPAIRED_vs_CN,56,85,0.9487932869809108,0.939079164274608,0.13781512605042018,0.14083703499413652,0.5689075630252101,0.0,0.13781512605042018
sleep__event28__sleep__clock__wake_sin__p10,sleep:circadian,MCI_vs_CN,47,85,0.872630785837618,0.8411557096941508,0.17196495619524405,0.2064329101156616,0.585982478097622,0.0,0.17196495619524405
sleep__event28__sleep__clock__wake_sin__p10,sleep:circadian,DEM_vs_CN,9,85,0.7172585173485533,0.8411557096941508,-0.30718954248366015,-0.6538715842703705,0.6535947712418301,0.0,0.30718954248366015
sleep__event28__sleep__clock__wake_sin__p10,sleep:circadian,IMPAIRED_vs_CN,56,85,0.8601318925181611,0.8411557096941508,0.0949579831932773,0.1117673038800334,0.5474789915966387,0.0,0.0949579831932773
sleep__event28__sleep__clock__wake_sin__p90,sleep:circadian,MCI_vs_CN,47,85,0.9978483463871363,0.9960982664246844,0.1178973717146433,0.14936718840517832,0.5589486858573216,0.0,0.1178973717146433
sleep__event28__sleep__clock__wake_sin__p90,sleep:circadian,DEM_vs_CN,9,85,0.9948398643582383,0.9960982664246844,-0.2758169934640523,-0.07336563887638302,0.6379084967320261,0.0,0.2758169934640523
sleep__event28__sleep__clock__wake_sin__p90,sleep:circadian,IMPAIRED_vs_CN,56,85,0.996081058430285,0.9960982664246844,0.0546218487394958,-0.001364161729797508,0.5273109243697479,0.0,0.0546218487394958
sleep__event28__sleep__clock__wake_sin__iqr,sleep:variability,MCI_vs_CN,47,85,0.06008848895266605,0.07023368398169916,-0.13141426783479349,-0.1567331424348733,0.5657071339173967,0.0,0.13141426783479349
sleep__event28__sleep__clock__wake_sin__iqr,sleep:variability,DEM_vs_CN,9,85,0.06637179981737718,0.07023368398169916,-0.05359477124183006,-0.06978980591687389,0.526797385620915,0.0,0.05359477124183006
sleep__event28__sleep__clock__wake_sin__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,0.06090304460282453,0.07023368398169916,-0.11890756302521008,-0.1456653001178461,0.559453781512605,0.0,0.11890756302521008
sleep__event28__sleep__clock__wake_sin__mad,sleep:variability,MCI_vs_CN,47,85,0.02759177032490484,0.029921465646530143,-0.06633291614518148,-0.08522468921462495,0.5331664580725908,0.0,0.06633291614518148
sleep__event28__sleep__clock__wake_sin__mad,sleep:variability,DEM_vs_CN,9,85,0.024059541590127853,0.029921465646530143,0.06405228758169934,-0.22549716294045702,0.5320261437908497,0.0,0.06405228758169934
sleep__event28__sleep__clock__wake_sin__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.027438234736258643,0.029921465646530143,-0.0453781512605042,-0.09290697092221047,0.522689075630252,0.0,0.0453781512605042
sleep__event28__sleep__clock__wake_sin__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,1.155813633031418e-05,-0.002802196646108768,0.15444305381727158,0.08109459813991753,0.5772215269086358,0.0,0.15444305381727158
sleep__event28__sleep__clock__wake_sin__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,-0.018521613943442608,-0.002802196646108768,-0.265359477124183,-0.5156133325629918,0.6326797385620915,0.0,0.265359477124183
sleep__event28__sleep__clock__wake_sin__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,-0.0007969960112807263,-0.002802196646108768,0.08697478991596638,0.05707362396289893,0.5434873949579831,0.0,0.08697478991596638
sleep__event28__sleep__clock__wake_sin__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-9.3138331145326e-06,-0.002152962967027161,0.1178973717146433,0.07501391216955089,0.5589486858573216,0.0,0.1178973717146433
sleep__event28__sleep__clock__wake_sin__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,-0.01794897643621829,-0.002152962967027161,-0.27058823529411763,-0.6452513127300561,0.6352941176470588,0.0,0.27058823529411763
sleep__event28__sleep__clock__wake_sin__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,-0.0018269124578934037,-0.002152962967027161,0.05546218487394958,0.010365043660867764,0.5277310924369748,0.0,0.05546218487394958
sleep__event28__sleep__duration__awake_ratio__median,sleep:level,MCI_vs_CN,47,85,0.1701270225313776,0.16702811955976513,0.1644555694618273,0.03662368581587006,0.5822277847309136,0.0,0.1644555694618273
sleep__event28__sleep__duration__awake_ratio__median,sleep:level,DEM_vs_CN,9,85,0.1841512728609503,0.16702811955976513,0.13986928104575164,0.163692023438959,0.5699346405228758,0.0,0.13986928104575164
sleep__event28__sleep__duration__awake_ratio__median,sleep:level,IMPAIRED_vs_CN,56,85,0.17366997249323074,0.16702811955976513,0.16050420168067228,0.07782180348775541,0.5802521008403362,0.0,0.16050420168067228
sleep__event28__sleep__duration__awake_ratio__trimmed_mean_10,sleep:level,MCI_vs_CN,47,85,0.17493198383013078,0.169567104854868,0.2100125156445557,0.07074013199789364,0.6050062578222778,0.0,0.2100125156445557
sleep__event28__sleep__duration__awake_ratio__trimmed_mean_10,sleep:level,DEM_vs_CN,9,85,0.1989548155413564,0.169567104854868,0.1450980392156863,0.2799617052017879,0.5725490196078431,0.0,0.1450980392156863
sleep__event28__sleep__duration__awake_ratio__trimmed_mean_10,sleep:level,IMPAIRED_vs_CN,56,85,0.18252290029522,0.169567104854868,0.19957983193277312,0.1693061035251012,0.5997899159663865,0.0,0.19957983193277312
sleep__event28__sleep__duration__awake_ratio__p10,sleep:level,MCI_vs_CN,47,85,0.11472118901313309,0.10063901819720694,0.21451814768460575,0.2501788147622939,0.6072590738423029,0.0,0.21451814768460575
sleep__event28__sleep__duration__awake_ratio__p10,sleep:level,DEM_vs_CN,9,85,0.11422615469064484,0.10063901819720694,0.032679738562091505,0.2672858881794957,0.5163398692810458,0.0,0.032679738562091505
sleep__event28__sleep__duration__awake_ratio__p10,sleep:level,IMPAIRED_vs_CN,56,85,0.11447367185188898,0.10063901819720694,0.18529411764705883,0.2560677830161628,0.5926470588235294,0.0,0.18529411764705883
sleep__event28__sleep__duration__awake_ratio__p90,sleep:level,MCI_vs_CN,47,85,0.27998488086288886,0.26447303921568627,0.1869837296620776,0.1695694474394901,0.5934918648310388,0.0,0.1869837296620776
sleep__event28__sleep__duration__awake_ratio__p90,sleep:level,DEM_vs_CN,9,85,0.27613842600230987,0.26447303921568627,0.13725490196078433,0.08458878276439508,0.5686274509803921,0.0,0.13725490196078433
sleep__event28__sleep__duration__awake_ratio__p90,sleep:level,IMPAIRED_vs_CN,56,85,0.27932030386336604,0.26447303921568627,0.17899159663865546,0.15627613950730931,0.5894957983193277,0.0,0.17899159663865546
sleep__event28__sleep__duration__awake_ratio__iqr,sleep:variability,MCI_vs_CN,47,85,0.085106198161504,0.07631439717977218,0.10137672090112641,0.21998995876266775,0.5506883604505632,0.0,0.10137672090112641
sleep__event28__sleep__duration__awake_ratio__iqr,sleep:variability,DEM_vs_CN,9,85,0.08330538924634212,0.07631439717977218,0.21830065359477124,0.1966761100212247,0.6091503267973856,0.0,0.21830065359477124
sleep__event28__sleep__duration__awake_ratio__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,0.08359441386754755,0.07631439717977218,0.12016806722689076,0.18610791939255333,0.5600840336134454,0.0,0.12016806722689076
sleep__event28__sleep__duration__awake_ratio__mad,sleep:variability,MCI_vs_CN,47,85,0.04013981633537717,0.03788807388239261,0.06933667083854818,0.10449019764894187,0.534668335419274,0.0,0.06933667083854818
sleep__event28__sleep__duration__awake_ratio__mad,sleep:variability,DEM_vs_CN,9,85,0.04001505034643754,0.03788807388239261,0.1607843137254902,0.13818209100552004,0.5803921568627451,0.0,0.1607843137254902
sleep__event28__sleep__duration__awake_ratio__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.040077433340907354,0.03788807388239261,0.08403361344537816,0.10641864609927065,0.542016806722689,0.0,0.08403361344537816
sleep__event28__sleep__duration__awake_ratio__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,0.0033969279528348164,0.013290840714525142,-0.09937421777221526,-0.16379840557569014,0.5496871088861076,0.0,0.09937421777221526
sleep__event28__sleep__duration__awake_ratio__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,-0.001249963182725297,0.013290840714525142,0.00392156862745098,-0.2575044108387034,0.5019607843137255,0.0,0.00392156862745098
sleep__event28__sleep__duration__awake_ratio__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,0.0030527535529831515,0.013290840714525142,-0.08277310924369748,-0.17666896170205312,0.5413865546218488,0.0,0.08277310924369748
sleep__event28__sleep__duration__awake_ratio__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,0.004404320642538262,0.003691003701506379,0.03529411764705882,0.017698905692707056,0.5176470588235295,0.0,0.03529411764705882
sleep__event28__sleep__duration__awake_ratio__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,-0.0013413292978861624,0.003691003701506379,0.07973856209150326,-0.1527143494445119,0.5398692810457516,0.0,0.07973856209150326
sleep__event28__sleep__duration__awake_ratio__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,0.0043771004521820644,0.003691003701506379,0.04243697478991597,0.01754010954713927,0.521218487394958,0.0,0.04243697478991597
sleep__event28__sleep__duration__deep_ratio__median,sleep:sleep_stage,MCI_vs_CN,47,85,0.1656316160903317,0.1856501636799298,-0.18798498122653318,-0.18635066792215374,0.5939924906132665,0.0,0.18798498122653318
sleep__event28__sleep__duration__deep_ratio__median,sleep:sleep_stage,DEM_vs_CN,9,85,0.1380788906109443,0.1856501636799298,-0.4954248366013072,-0.576962540336268,0.7477124183006536,0.0,0.4954248366013072
sleep__event28__sleep__duration__deep_ratio__median,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.15233655150199688,0.1856501636799298,-0.23739495798319327,-0.31544671974635624,0.6186974789915967,0.0,0.23739495798319327
sleep__event28__sleep__duration__deep_ratio__trimmed_mean_10,sleep:sleep_stage,MCI_vs_CN,47,85,0.16660471062169444,0.18654677314563584,-0.17697121401752192,-0.2018113881721242,0.588485607008761,0.0,0.17697121401752192
sleep__event28__sleep__duration__deep_ratio__trimmed_mean_10,sleep:sleep_stage,DEM_vs_CN,9,85,0.12670746025851518,0.18654677314563584,-0.4849673202614379,-0.706224643800078,0.742483660130719,0.0,0.4849673202614379
sleep__event28__sleep__duration__deep_ratio__trimmed_mean_10,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.15314716926470534,0.18654677314563584,-0.22647058823529412,-0.33794651184691693,0.6132352941176471,0.0,0.22647058823529412
sleep__event28__sleep__duration__deep_ratio__p10,sleep:sleep_stage,MCI_vs_CN,47,85,0.09468401517116183,0.1004511366299508,-0.18197747183979976,-0.07700963793547375,0.5909887359198999,0.0,0.18197747183979976
sleep__event28__sleep__duration__deep_ratio__p10,sleep:sleep_stage,DEM_vs_CN,9,85,0.05243146208471145,0.1004511366299508,-0.5006535947712418,-0.8406998360876137,0.7503267973856209,0.0,0.5006535947712418
sleep__event28__sleep__duration__deep_ratio__p10,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.08144928338806279,0.1004511366299508,-0.23319327731092437,-0.24342302556661044,0.6165966386554622,0.0,0.23319327731092437
sleep__event28__sleep__duration__deep_ratio__p90,sleep:sleep_stage,MCI_vs_CN,47,85,0.24681729355217577,0.26563933270676693,-0.16545682102628284,-0.15165058720095656,0.5827284105131414,0.0,0.16545682102628284
sleep__event28__sleep__duration__deep_ratio__p90,sleep:sleep_stage,DEM_vs_CN,9,85,0.21440618246734947,0.26563933270676693,-0.396078431372549,-0.44655692813781755,0.6980392156862745,0.0,0.396078431372549
sleep__event28__sleep__duration__deep_ratio__p90,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.23659648672836636,0.26563933270676693,-0.20252100840336135,-0.23872531556719803,0.6012605042016806,0.0,0.20252100840336135
sleep__event28__sleep__duration__deep_ratio__iqr,sleep:variability,MCI_vs_CN,47,85,0.0753232924539097,0.08339103172181389,-0.053316645807259075,-0.17991588207698525,0.5266583229036295,0.0,0.053316645807259075
sleep__event28__sleep__duration__deep_ratio__iqr,sleep:variability,DEM_vs_CN,9,85,0.08404540370919947,0.08339103172181389,-0.040522875816993466,0.016191919452955995,0.5202614379084967,0.0,0.040522875816993466
sleep__event28__sleep__duration__deep_ratio__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,0.07726980622502891,0.08339103172181389,-0.05126050420168067,-0.13749854500614847,0.5256302521008404,0.0,0.05126050420168067
sleep__event28__sleep__duration__deep_ratio__mad,sleep:variability,MCI_vs_CN,47,85,0.03890421405437975,0.041338862883578326,-0.04330413016270338,-0.10279695681035277,0.5216520650813516,0.0,0.04330413016270338
sleep__event28__sleep__duration__deep_ratio__mad,sleep:variability,DEM_vs_CN,9,85,0.03894727256460724,0.041338862883578326,-0.1477124183006536,-0.14699807299652082,0.5738562091503268,0.0,0.1477124183006536
sleep__event28__sleep__duration__deep_ratio__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.0389257433094935,0.041338862883578326,-0.06008403361344538,-0.1125861840280641,0.5300420168067227,0.0,0.06008403361344538
sleep__event28__sleep__duration__deep_ratio__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,0.003186005060978263,0.005071106199788727,-0.061827284105131414,-0.028791274447652032,0.5309136420525657,0.0,0.061827284105131414
sleep__event28__sleep__duration__deep_ratio__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,-0.004204726186216735,0.005071106199788727,-0.1477124183006536,-0.17017082094819946,0.5738562091503268,0.0,0.1477124183006536
sleep__event28__sleep__duration__deep_ratio__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,-0.0014249891322749176,0.005071106199788727,-0.07563025210084033,-0.10643081922051043,0.5378151260504201,0.0,0.07563025210084033
sleep__event28__sleep__duration__deep_ratio__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-0.0005196585047405611,0.004588164041797141,-0.07734668335419274,-0.10812431818694385,0.5386733416770964,0.0,0.07734668335419274
sleep__event28__sleep__duration__deep_ratio__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,-0.0005935298329583505,0.004588164041797141,-0.17908496732026144,-0.14880166542465503,0.5895424836601307,0.0,0.17908496732026144
sleep__event28__sleep__duration__deep_ratio__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,-0.0005565941688494558,0.004588164041797141,-0.09369747899159664,-0.11144357931305657,0.5468487394957984,0.0,0.09369747899159664
sleep__event28__sleep__duration__light_ratio__median,sleep:sleep_stage,MCI_vs_CN,47,85,0.5074063245018218,0.5031965581417264,0.08936170212765958,0.053369935329241794,0.5446808510638298,0.0,0.08936170212765958
sleep__event28__sleep__duration__light_ratio__median,sleep:sleep_stage,DEM_vs_CN,9,85,0.5573246177191549,0.5031965581417264,0.477124183006536,0.6647814045838853,0.738562091503268,0.0,0.477124183006536
sleep__event28__sleep__duration__light_ratio__median,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.5185844242349172,0.5031965581417264,0.15168067226890755,0.19469810595374332,0.5758403361344537,0.0,0.15168067226890755
sleep__event28__sleep__duration__light_ratio__trimmed_mean_10,sleep:sleep_stage,MCI_vs_CN,47,85,0.5101509055984134,0.5021799444375445,0.07634543178973717,0.10566593644533362,0.5381727158948686,0.0,0.07634543178973717
sleep__event28__sleep__duration__light_ratio__trimmed_mean_10,sleep:sleep_stage,DEM_vs_CN,9,85,0.5595397132012151,0.5021799444375445,0.44836601307189544,0.6418098171207659,0.7241830065359477,0.0,0.44836601307189544
sleep__event28__sleep__duration__light_ratio__trimmed_mean_10,sleep:sleep_stage,IMPAIRED_vs_CN,56,85,0.511025375901748,0.5021799444375445,0.1361344537815126,0.11014674602736362,0.5680672268907563,0.0,0.1361344537815126
sleep__event28__sleep__duration__light_ratio__p10,sleep:sleep_stage,MCI_vs_CN,47,85,0.4128566835463387,0.41169787785006,0.045306633291614516,0.013660560489566027,0.5226533166458073,0.0,0.045306633291614516
sleep__event28__sleep__duration__light_ratio__p10,sleep:sleep_stage,DEM_vs_CN,9,85,0.47325896759331115,0.41169787785006,0.42745098039215684,0.6632917838542121,0.7137254901960784,0.0,0.42745098039215684
